TicketID,customerID,DateOpened,Category,ResolutionTime_Days,Status
ebf64e23-ae75-45bd-a569-103bca3ef5d7,0440-MOGPM,2024-10-26,Service Request,2,Resolved
878f5db2-bd1b-4463-8ef1-4aba0bce5f21,0440-MOGPM,2025-04-11,Other,3,Open
f1a946a3-9007-43d4-9868-a551e3fad0e2,1809-DMJHQ,2025-03-19,Service Request,5,Resolved
f0a6e68b-f0a6-44b9-9101-125f1133724a,1809-DMJHQ,2024-10-14,Billing Issue,7,Open
3384a54e-459d-44f6-84b4-63d0b302a724,8624-GIOUT,2024-12-26,Billing Issue,2,Open
16872584-f0ae-438c-ab7e-1fd467df1b5f,8624-GIOUT,2024-10-04,Other,8,Resolved
213fff0d-8b3a-4f32-8c62-7a450705ff1c,6092-QZVPP,2025-03-31,Network Problem,9,Open
3aa0e608-2000-423b-99e2-333030df0020,6092-QZVPP,2025-08-18,Service Request,3,Resolved
52df12b6-f265-4d60-a02c-46970b9bc31b,6092-QZVPP,2025-07-07,Service Request,9,Resolved
133e3fe3-b490-4630-92b9-01ced6328c76,4720-VSTSI,2025-04-30,Network Problem,8,Resolved
203ff621-94c2-4a19-ac38-6f2d2950df1c,4720-VSTSI,2025-05-08,Network Problem,2,Open
c5fea3c8-59c0-4058-a433-6524f1a253cd,4720-VSTSI,2024-10-31,Network Problem,2,Open
918a37a9-9844-4517-9c97-43ee1bcd8cea,4667-QONEA,2024-12-26,Billing Issue,10,Resolved
0d7946ed-4437-4fe1-b4ef-f22fb0cc64bb,4667-QONEA,2025-04-25,Other,6,Open
8e5d2aca-d1a1-4795-b1b7-1f81a322304b,4667-QONEA,2024-12-19,Service Request,4,Open
be07e3b7-93fd-4ee4-b844-9d1999349fb4,1218-VKFPE,2025-04-07,Network Problem,9,Open
5f05b217-554e-44fb-8543-9b2895702b28,1218-VKFPE,2024-10-01,Network Problem,1,Resolved
bcf9cb47-6dad-4bc4-ba16-13078b569210,0516-WJVXC,2025-01-07,Billing Issue,5,Open
10be549f-bee5-4faa-a176-6f8119c759db,0516-WJVXC,2025-07-10,Billing Issue,4,Resolved
78d8f215-f38e-42b0-9931-a6110d18eb0f,0516-WJVXC,2025-05-14,Other,5,Resolved
6e164b82-627f-4d48-8317-c8e86d27ca07,2674-MLXMN,2025-04-14,Service Request,9,Open
9e5bddeb-74f0-4561-968b-792cbb020d26,2674-MLXMN,2025-07-28,Service Request,6,Resolved
aaa3c0ec-6a93-4193-adad-84dcb14e6a7a,5995-OIGLP,2025-05-25,Billing Issue,10,Resolved
00e623d3-50a0-45f7-9968-57e53c586894,5995-OIGLP,2024-09-22,Service Request,8,Open
eb8ed8aa-5fa2-4e67-924f-8e0fa561181c,1757-TCATG,2025-08-30,Other,8,Resolved
0e0ee648-4745-4d88-9d72-11b7e3eeb61d,1757-TCATG,2024-09-12,Network Problem,9,Open
c9e4cd92-63c0-4746-b4c4-a0438bcbd5dc,0727-BMPLR,2025-06-09,Billing Issue,8,Resolved
3809e24c-512b-4c37-a24f-c714d8c28365,0727-BMPLR,2025-05-12,Service Request,1,Resolved
41c2c7a1-5d5d-47e9-b1d4-3b3e8fcb2d0b,1015-JPFYW,2025-08-08,Network Problem,8,Open
29ed7b85-94f7-4047-8820-86e1cdb8a16a,1015-JPFYW,2025-05-22,Service Request,6,Open
60a60877-b521-470a-ba96-324c273ae1c0,7175-NTIXE,2025-05-14,Other,8,Open
2b3592fd-20df-46b5-ab1a-fb8e2570b9ca,7175-NTIXE,2024-09-16,Other,3,Resolved
21a46d6b-bcff-474d-964d-b24b2a84b81a,6637-KYRCV,2025-04-22,Network Problem,8,Open
4c5979de-ef86-4aed-8a93-d25d1a0715ec,6637-KYRCV,2025-05-24,Network Problem,7,Resolved
43f4c378-3af5-4aaa-bed4-fcc8f775f25d,3460-TJBWI,2025-08-23,Billing Issue,4,Resolved
c00f87d4-db69-4d2c-96de-4426872d107b,3460-TJBWI,2025-06-01,Network Problem,1,Open
bf6b08d3-b88f-448a-a490-f20435ed8afc,7838-LAZFO,2025-05-01,Billing Issue,7,Open
02322c30-c12a-487a-a4b0-22b1759e74ec,7838-LAZFO,2024-11-02,Service Request,7,Resolved
7958fdb0-1c62-4c6d-95dd-3f85c56c5ac6,7838-LAZFO,2024-11-06,Billing Issue,2,Resolved
72e7b763-21cb-4369-8e1a-adb06f94243c,5442-BHQNG,2025-07-18,Network Problem,3,Resolved
0ee8a1ce-3a9e-4810-a156-0ddc09dc0acf,5442-BHQNG,2024-10-15,Service Request,7,Open
6de805ca-63ba-4e93-b014-9c8cf93a4fc1,5442-BHQNG,2025-08-19,Network Problem,6,Open
7d6ed5ae-e9a5-4454-8a2b-010a45065cf5,1131-QQZEB,2025-05-21,Service Request,6,Open
07789788-93bb-4f87-971d-fb0515290eb1,1131-QQZEB,2025-08-17,Network Problem,7,Open
d11e537a-f572-42f8-b094-d11d01d96821,1131-QQZEB,2024-11-20,Other,3,Resolved
9b2c1232-d4ea-4986-8fc5-74f61355b772,5014-WUQMG,2025-03-13,Billing Issue,4,Resolved
d1fb235d-8643-4b6d-966d-545a64bdda8b,2834-SPCJV,2025-07-12,Service Request,7,Open
1ced0502-7260-4871-aa9f-b2b4faaf1b66,6967-QIQRV,2024-10-26,Network Problem,8,Resolved
08afaf7a-d063-48f2-ae57-593b7a357424,6967-QIQRV,2025-06-17,Service Request,2,Resolved
53740791-e2b7-43ba-9f1b-231f3b21b48e,6967-QIQRV,2024-12-30,Other,2,Resolved
cec9b8bb-a3ef-49f8-ada6-a2cceab563f5,7928-VJYAB,2025-04-08,Service Request,1,Resolved
282bae80-b31d-4c31-8bec-3b30fa996390,6695-FRVEC,2024-09-30,Service Request,1,Open
22556109-949b-4bf6-8a63-c182a5dd76cb,9067-YGSCA,2025-08-29,Billing Issue,9,Resolved
6a6d46dd-7e5a-4ee5-b1e5-b1d47f0b2247,3452-FLHYD,2024-11-30,Network Problem,6,Open
a8200e3e-cff6-4271-b7ae-de6129131c60,3452-FLHYD,2024-11-25,Billing Issue,7,Resolved
19754e57-e483-4bd2-9bc5-b5bae88b7342,1298-PHBTI,2025-07-22,Service Request,7,Open
11f2969e-b357-42be-8596-b3891927b863,0003-MKNFE,2024-10-26,Network Problem,3,Resolved
812bc4c6-9fef-495a-8755-644a769cb845,0003-MKNFE,2025-01-04,Service Request,6,Open
943b6ce3-6702-4e1d-9bce-f56bc4dee6a2,0003-MKNFE,2025-05-07,Other,7,Resolved
b1bcbffa-3435-41c7-9a1b-e6507d2f5922,6088-BXMRG,2025-06-19,Network Problem,8,Resolved
3f81d5e2-cebf-4f42-8fb5-680cc02bea8e,5117-ZSMHQ,2025-04-16,Billing Issue,5,Resolved
d6d9a63d-c415-4caf-a5c9-2d0d3c97d929,6000-UKLWI,2025-03-18,Service Request,5,Open
cc095c4e-ce87-4e67-bf1f-6e9cf299f6a7,7446-YPODE,2024-11-29,Network Problem,4,Open
482c5b03-9286-473b-b96e-5818c39191a1,1094-BKOSX,2024-11-27,Service Request,7,Resolved
2bee73c8-7006-4689-89b4-39041fefcf71,1094-BKOSX,2025-03-15,Network Problem,3,Open
f44ed23f-a4b3-4c26-a8f9-3992b5b7b0f7,1094-BKOSX,2025-08-12,Other,1,Resolved
a3d43088-0004-46e1-9d01-10ead20781c5,1373-ORVIZ,2025-08-19,Service Request,6,Open
4b72235d-5ac8-4345-a677-7f9c39531e59,4686-UXDML,2024-11-17,Service Request,7,Open
516420fc-216f-4205-a6b1-b1bf1fedffb4,3308-MHOOC,2025-06-09,Service Request,2,Open
b960973e-988f-4313-b472-7e01fe916244,3740-RLMVT,2025-03-10,Network Problem,8,Open
0c2ca8d2-85d9-4322-bcbf-2a377d9b7d4d,6386-SZZKH,2024-11-01,Billing Issue,2,Resolved
a8bd45ae-433c-4155-9749-b894b09ece03,1265-XTECC,2024-09-27,Billing Issue,8,Open
a5398669-8c64-41d5-b5be-1ed95d354ffd,1265-XTECC,2025-06-21,Network Problem,8,Resolved
55d82a40-5be9-42ad-a759-eb36fc4ee732,4342-HENTK,2025-07-30,Other,9,Resolved
19f7f1fa-0162-468a-a9aa-021e1bd8a4d1,4342-HENTK,2024-11-08,Service Request,7,Resolved
314bebba-34a4-42bc-a840-5a0da923a030,1820-DJFPH,2024-11-21,Billing Issue,3,Open
25e5e32b-289c-469e-8dc3-2d83095b734a,1820-DJFPH,2025-09-05,Other,9,Open
5d68392b-668f-42c9-9ede-ba5808815298,1820-DJFPH,2024-11-07,Service Request,8,Open
ffbe7e53-40c9-4e13-8918-b9b77f25cc1c,2985-JUUBZ,2025-02-21,Billing Issue,10,Resolved
588200a5-2c43-44ce-8de7-057894db55fc,2985-JUUBZ,2025-01-27,Service Request,5,Resolved
ae8e855a-9d02-4364-abe0-e3a7e423f057,3003-CMDUU,2025-03-01,Other,2,Open
e8742c32-3f6b-4cc0-9e3c-ed5ac845c7a5,3003-CMDUU,2025-01-21,Billing Issue,2,Resolved
270b1bc6-bc87-42ce-9d40-3e3cf45f71bf,3003-CMDUU,2025-02-03,Network Problem,4,Open
6ae9c8c2-d03c-4f3c-8ee3-e9d4771a76f1,1971-DTCZB,2025-04-28,Billing Issue,8,Resolved
820ef961-f5c5-41c5-add4-afb631035e04,1971-DTCZB,2024-12-30,Billing Issue,5,Open
1a8e8152-0320-42ce-aca1-f6924c3f6abf,1971-DTCZB,2025-07-22,Other,2,Open
87123175-88a5-4eb3-bcfa-94d463b212db,7587-AOVVU,2025-07-31,Network Problem,6,Open
82d4c403-3259-457a-b91b-96e055106b77,7587-AOVVU,2025-02-26,Other,4,Resolved
1f77c721-1e8f-4faa-ba20-40c623f94a93,1304-NECVQ,2025-03-25,Billing Issue,5,Resolved
ec0df838-49c0-4c35-b524-ebc708079381,1304-NECVQ,2024-11-19,Billing Issue,1,Resolved
56f90f62-7a7e-456c-bddb-c19b9e8cd50f,1304-NECVQ,2025-04-27,Other,5,Open
9f8ea1d8-0197-4af9-88b8-2c0ef665e850,9546-CQJSU,2025-02-16,Other,4,Open
b63c3834-f9a6-485a-9e72-7159694bba72,7503-QQRVF,2025-06-23,Network Problem,1,Resolved
1e4bed97-9027-49fd-bf51-e203a7d1e64c,7503-QQRVF,2025-09-04,Service Request,9,Open
72270ae2-fc4f-431c-a99a-570c9f561ed8,7503-QQRVF,2024-11-16,Other,7,Open
e62c580c-99b8-44a9-8109-c3de2c534548,1722-LDZJS,2025-06-01,Service Request,3,Resolved
2f6a8596-4c23-410f-ad04-6688d01a8524,8627-EHGIP,2025-07-11,Service Request,2,Resolved
f27d1f98-c084-42d8-91eb-a48eaf73081f,8627-EHGIP,2024-12-05,Other,2,Open
45c1fe68-1940-48fe-b930-67ca7fbea840,0254-KCJGT,2025-05-25,Network Problem,4,Resolved
531396a1-5986-4997-a83d-090652b25bd6,0254-KCJGT,2025-08-29,Service Request,6,Open
071eb95b-c089-4378-9e18-d53daf5266b1,4855-SNKMY,2024-09-24,Network Problem,9,Open
5ac8905a-2c01-4413-90a7-e732e6a6c34f,6985-HAYWX,2025-08-22,Billing Issue,2,Open
f7ed7bda-f07f-41c9-a6db-21526d2e33f6,6985-HAYWX,2024-12-20,Network Problem,9,Open
e05aa11f-04e9-47fb-8bc4-17571f22d17e,6985-HAYWX,2025-09-06,Billing Issue,10,Resolved
7a636279-c2ca-4720-831c-01378638179d,3941-XTSKM,2025-07-08,Service Request,3,Open
290a38eb-9a3b-4d67-abde-4bd2c05c8315,3813-DHBBB,2024-09-14,Network Problem,9,Resolved
081bd1e3-9315-480d-98c1-42c45df59e0b,3813-DHBBB,2025-05-31,Other,3,Open
a99814db-01f9-4cc9-a472-e46469382ad5,3813-DHBBB,2025-08-03,Billing Issue,6,Open
9bd248a7-d432-468b-8603-155c3ed03692,8495-PRWFH,2025-07-31,Service Request,7,Resolved
3037cd34-96f8-4624-b11f-d6873226fb8a,8495-PRWFH,2024-10-10,Billing Issue,10,Open
469509cb-c45e-4511-b366-a5eba197a774,0899-LIIBW,2025-05-07,Billing Issue,1,Open
56feb6a1-838a-4384-8797-dc6feebf46a2,0899-LIIBW,2025-01-09,Network Problem,4,Resolved
5479f67d-e700-4d07-befb-4099b49b171c,0899-LIIBW,2025-05-13,Billing Issue,3,Open
21c704b3-2dc0-4d47-a944-58072b149868,0537-QYZZN,2024-10-03,Network Problem,6,Resolved
02e88af5-509e-4dab-a6f8-8f9afd08ee29,1686-STUHN,2025-03-06,Service Request,4,Open
b7b0f037-80cd-4f90-b7c0-a8c724c2ff82,2335-GSODA,2025-04-02,Billing Issue,10,Open
f790dc71-0a93-4a3d-833d-aba4a5ab183e,5619-PTMIK,2025-05-26,Billing Issue,2,Resolved
a88d1abc-56dd-4862-85d3-30dc352781c2,5619-PTMIK,2025-04-06,Other,6,Resolved
e293d803-6e20-41d6-96c7-e52b1f1de327,5619-PTMIK,2025-06-09,Other,8,Open
b811f195-5d17-4fb8-9f5c-48494aa104b0,4723-BEGSG,2025-07-23,Network Problem,1,Open
7464ac56-014b-4074-a4a8-14114d47cb01,4723-BEGSG,2024-10-06,Billing Issue,6,Open
27e054a3-f7b1-41e8-b2ab-ee0e6512ad69,4723-BEGSG,2024-11-18,Billing Issue,3,Resolved
5caa962c-f56a-45a9-a7d3-398961c2d25d,6248-TKCQV,2025-02-24,Service Request,10,Resolved
7416e49f-551f-492e-b619-8c69dd93daf9,6248-TKCQV,2025-07-24,Network Problem,4,Open
fac595f8-9947-4a6a-a6c0-a748c4d27f88,9361-YNQWJ,2024-10-07,Billing Issue,4,Open
eb9f3076-f7c1-4c71-ae81-be6bfab509cc,9361-YNQWJ,2025-06-23,Billing Issue,1,Resolved
ccc30ed5-2102-49d7-9409-fd5024263815,3729-OWRVL,2024-11-23,Other,3,Open
00bfbbe5-0e8e-49ed-84e5-0253147a5bc6,3729-OWRVL,2025-05-02,Billing Issue,6,Resolved
d7fef7a3-cb09-4c33-8fe3-48458bfcf915,3729-OWRVL,2024-11-24,Other,10,Open
6e148491-3e59-4b88-9784-f8587976d681,8967-SZQAS,2025-02-08,Service Request,5,Open
2dfa1edd-6794-4b6b-81b6-714c5e7e4363,9640-ZSLDC,2025-02-23,Service Request,8,Open
6afc7b85-aea3-4343-bc0d-d3893aad4d7f,4955-VCWBI,2025-06-12,Billing Issue,9,Open
faa1cd5a-d4c5-49bb-9494-74f5cb2014c7,2474-BRUCM,2024-09-30,Other,5,Open
e16bbd90-46b7-4555-81a0-69db5619ac2e,2243-FNMMI,2025-01-07,Service Request,6,Resolved
0883e82f-17fc-461c-b77e-0730f972b8e8,2243-FNMMI,2025-09-06,Other,1,Open
0b7d5c9c-9b5e-4081-bebe-c7def9de9627,2243-FNMMI,2025-05-04,Network Problem,7,Resolved
44d6c0f9-ac4b-460b-93d1-aae3d802d06a,8286-AFUYI,2025-07-22,Billing Issue,3,Resolved
928feb14-d982-4428-8ee4-3dc9a2e0ef8d,8286-AFUYI,2025-06-20,Network Problem,2,Open
3f1cb57f-ef6a-4e8d-9c96-0bb4275fdf92,0716-BQNDX,2024-10-21,Billing Issue,6,Resolved
9586ed29-c902-4a83-9055-b63454eb77e0,0716-BQNDX,2025-08-21,Billing Issue,2,Open
5541aacb-17c8-4017-870d-64481d36e770,6427-FEFIG,2024-11-14,Network Problem,5,Open
86f56463-b9f4-4c2a-837d-f34f5d248728,1226-UDFZR,2025-06-06,Billing Issue,2,Open
db651af2-b286-4833-8dfb-a15f95135804,1226-UDFZR,2025-04-09,Network Problem,10,Open
beff9956-8938-44c3-86bf-e642d5a3eb9f,1356-MKYSK,2025-06-10,Billing Issue,5,Resolved
64fca757-a3dd-4261-959f-37343055f72c,1356-MKYSK,2024-11-05,Billing Issue,1,Resolved
2b1ad298-e4cd-419f-991e-51c76e78aee2,8070-AAWZP,2025-02-19,Other,8,Open
76c905c5-fffa-4997-b3cf-8d2aa1310019,1122-YJBCS,2024-11-15,Billing Issue,7,Resolved
bf5c8536-1779-4f05-b397-928b3adb1b97,1122-YJBCS,2025-06-30,Service Request,4,Resolved
a6dbf759-6e00-4879-adeb-dce7ea854446,8740-CRYFY,2024-10-04,Other,4,Open
3b65f97b-0b4c-47f1-8dcf-9e02eb3c3d06,8740-CRYFY,2025-04-03,Service Request,2,Resolved
c8c5274e-4a54-42a7-bebe-ab563e6a6d54,8740-CRYFY,2024-09-28,Service Request,9,Open
3bd72878-79a5-4ff7-b557-b41f54f5b7a2,0177-PXBAT,2025-07-12,Service Request,3,Open
71d73b7f-2209-4025-9cf2-f50c07323f3f,0177-PXBAT,2025-08-01,Service Request,7,Open
904a53ee-1a9c-4693-8b79-2d368fe918e1,0177-PXBAT,2024-10-23,Other,4,Resolved
b0b0043f-d859-470e-aab4-ea759dfa44ce,8672-OAUPW,2024-09-18,Other,9,Open
42c5e598-19d7-4166-b0a1-514f614f45de,8672-OAUPW,2025-09-02,Billing Issue,9,Open
f07b50b9-7601-49a0-bdfb-7648a095b0fb,9978-HYCIN,2025-01-30,Service Request,7,Resolved
6477b10a-017c-406d-82fe-7c3b00add023,8166-ZZTFS,2025-08-29,Billing Issue,5,Resolved
974f7ad2-6c39-45da-8229-716ae128e97d,9402-CXWPL,2024-09-09,Network Problem,10,Open
71d061b7-6a08-435c-a19b-54d2cd31688d,8272-ONJLV,2025-05-23,Other,10,Open
dd740750-9883-46d7-9b9c-7ca88f16b687,8272-ONJLV,2025-05-22,Network Problem,4,Open
f7b54fcd-019d-4ff2-8672-c2e5d751ae7d,8272-ONJLV,2025-04-28,Network Problem,1,Resolved
ee886b93-62fc-4b09-9b4b-e44759a3a55c,7977-HXJKU,2025-02-26,Other,2,Open
70272b19-044c-4708-a2b1-67c815deb01e,7977-HXJKU,2025-01-02,Other,10,Resolved
c587738b-faee-4b96-b979-b5b68b7ed274,7977-HXJKU,2025-06-23,Service Request,7,Open
b28a1930-300c-4b85-9bf6-72e68954aec0,4840-ORQXB,2025-07-20,Billing Issue,3,Open
fe08eb78-7d76-4eee-9ab9-573cfc376d94,4840-ORQXB,2025-04-05,Other,3,Open
d488cd43-c38f-4e3a-a749-5dc8a8fbf466,4840-ORQXB,2025-04-07,Network Problem,10,Resolved
9e8cf386-ea54-4a26-9e15-404fa47e0dca,9170-CCKOU,2024-10-25,Network Problem,1,Resolved
65919890-b968-41f6-9b12-642a2d400f0c,9170-CCKOU,2024-12-07,Service Request,6,Resolved
b2647d15-4acb-4577-a550-4be777fb4232,7110-BDTWG,2024-11-29,Service Request,6,Open
2f986d0d-54e5-4d3a-b501-7bca911bd6b5,7110-BDTWG,2024-10-16,Network Problem,1,Resolved
8a140041-9787-49b5-96a4-56e50f58d9f0,7110-BDTWG,2025-07-11,Network Problem,8,Open
9893da1d-e2a6-43d9-aead-bb65050285ff,9578-FOMUK,2025-02-22,Other,10,Resolved
9d9a6762-cd59-467f-801d-bc7dcb02725b,9578-FOMUK,2024-12-27,Service Request,4,Resolved
36ad9998-d27c-49e1-a2e7-6bf53c239e5b,9578-FOMUK,2025-03-12,Network Problem,9,Open
7b8ade29-00fb-44d5-ad49-3e63ef2b8e49,7845-URHJN,2025-03-09,Service Request,6,Resolved
c3f83b0a-c225-4ada-b48b-f20a31f94f2f,7845-URHJN,2025-04-10,Network Problem,3,Open
d08dc8a1-1cf4-47ec-839d-baeb6ec8924a,7845-URHJN,2025-05-08,Network Problem,1,Resolved
378c3f71-ebd8-44dc-a136-65d9b458cbc8,2890-WFBHU,2024-12-17,Other,1,Open
9b37521a-8fe1-4e7a-8971-819b20f429a5,1370-GGAWX,2025-08-24,Billing Issue,9,Open
92bcb138-bdca-47aa-a92a-54bbc413e9de,1370-GGAWX,2024-09-15,Service Request,6,Resolved
861b5cd6-0311-463b-a43c-1980568ac300,1370-GGAWX,2024-09-27,Other,10,Resolved
f8fb8d75-91f2-4620-b2b4-a327c675e55d,3308-JSGML,2025-01-05,Service Request,8,Resolved
66026709-0c9f-4525-a1e2-3d0354c778ce,3308-JSGML,2024-10-09,Other,9,Resolved
3ef78d2b-9b3f-4ef9-8b9f-78780a09198f,4860-IJUDE,2025-03-20,Other,9,Open
930bdfe3-71d7-4a98-b53f-94c81f48b5f9,4860-IJUDE,2024-11-12,Other,7,Resolved
7009b731-3db2-48bb-8b04-c6ba220551c6,4860-IJUDE,2024-12-18,Network Problem,6,Resolved
f9223abf-e700-48ce-902e-322a398b2573,1791-PQHBB,2025-06-16,Other,2,Open
2c2c072d-cd1c-4a72-ac4c-da0e05410a47,1791-PQHBB,2024-10-13,Network Problem,10,Resolved
4a95ad3e-60f2-4b2e-ad15-c12f92ca06be,1791-PQHBB,2024-12-23,Network Problem,4,Open
653fbf92-0c6d-4b3c-971c-454c6e27c9b2,7794-JASDG,2025-03-19,Service Request,7,Resolved
b1236c0b-638e-4d8e-9284-09fd1d60046e,1379-FRVEB,2025-08-20,Service Request,2,Open
bbae987e-bc30-4231-88a3-fe1058e5ecd0,1379-FRVEB,2025-07-03,Service Request,9,Resolved
d81017a5-6baf-4b6b-aff0-fee5b385bbe1,1379-FRVEB,2024-12-15,Service Request,3,Resolved
0a621435-57db-4775-8438-b9721f37b910,0409-WTMPL,2025-08-15,Billing Issue,4,Resolved
41638442-bc3d-4613-b999-12224f3eb544,0409-WTMPL,2024-11-05,Service Request,2,Resolved
ac13b6f7-4bc9-4e3a-9aa4-348d4964cdc6,7852-LECYP,2024-10-13,Billing Issue,3,Open
8cf05035-d228-423b-9bd0-c48d0f14eaf6,4524-QCSSM,2024-11-18,Other,4,Resolved
2939c1fd-efda-48d5-9128-d37cf7648727,7967-HYCDE,2025-06-14,Network Problem,8,Open
d93862c6-e39e-4ef0-aabb-ec92f86c5763,7967-HYCDE,2024-09-17,Billing Issue,1,Resolved
aeaad553-3240-4bc3-ae12-68a306d19baa,1402-PTHGN,2025-07-03,Billing Issue,9,Open
ede94dfc-4d59-4230-9eba-c91d628ade09,1402-PTHGN,2024-11-26,Other,7,Open
94619854-af2d-4362-a430-a4f17d6f77cd,1402-PTHGN,2024-09-23,Service Request,4,Resolved
9678e1c6-2618-4432-a446-5d8f54e91135,6179-GJPSO,2025-09-02,Network Problem,10,Resolved
de5b1308-f0f4-4f28-bef1-922cc1690c44,6179-GJPSO,2025-02-12,Service Request,7,Open
fbaec354-e07a-476b-840b-8793985431e4,6331-LWDTQ,2024-09-13,Service Request,4,Open
0a932145-1b99-4e9f-8fab-3a2f7b812f5d,6331-LWDTQ,2025-08-01,Network Problem,10,Resolved
585c946d-1ee7-4005-895a-5adaa175f35f,1089-XZWHH,2025-05-10,Other,3,Resolved
050e3fee-a0bd-4fd0-95ed-7d8581671f01,1089-XZWHH,2024-10-01,Service Request,1,Resolved
d699d76f-a480-4b56-972f-9ffb0ee9df8c,0224-RLWWD,2025-03-03,Network Problem,10,Open
9673cfaf-2aef-41d5-bf05-972aba2a8cf8,5965-GGPRW,2024-11-28,Network Problem,6,Resolved
99b035b9-ed2a-4dee-8bb1-57c6063eefd2,4634-JLRJT,2024-11-12,Billing Issue,9,Resolved
7ced17d0-2485-4487-b874-962e72ea8296,4634-JLRJT,2025-06-01,Other,7,Open
01a80b28-af1c-4bf2-8f82-d1c1221c2daf,4634-JLRJT,2025-01-18,Network Problem,9,Open
54d36c83-eefd-410d-b739-ffae908a454f,8792-AOROI,2024-12-06,Network Problem,2,Open
88630173-dad1-4347-a10d-c331a5b4807b,8792-AOROI,2025-01-28,Service Request,1,Open
36b0cf07-d10a-4578-b175-fcac025684e3,8792-AOROI,2025-05-09,Other,9,Open
5e390693-7ea7-4ad0-8025-f84ddebb1332,4199-QHJNM,2025-03-15,Other,9,Resolved
c82d93ed-1bad-4c18-97ee-ca32ecb74287,4199-QHJNM,2024-10-16,Billing Issue,7,Open
9e420446-93c6-4c2b-ac61-40a262d89d4c,4199-QHJNM,2025-02-25,Service Request,10,Resolved
4b7efd59-32d8-4272-9ab3-075a11e56b27,8024-XNAFQ,2025-01-21,Other,4,Open
a5865381-9992-417e-8f7f-303b524dfd25,8024-XNAFQ,2025-08-21,Other,10,Open
969237df-3976-420a-9a84-c2e0adc9feeb,0380-NEAVX,2025-03-01,Network Problem,3,Open
b1596eea-1f48-4594-833c-0af8e535ca97,0380-NEAVX,2025-01-14,Billing Issue,9,Resolved
cfb3f3a7-b120-485f-bbfe-83630647d0f1,0380-NEAVX,2025-04-14,Other,6,Resolved
01aae692-b19e-4993-965b-0c21365aa6c9,5161-UBZXI,2025-03-17,Network Problem,4,Open
cd89a0dd-ffe9-4b91-aa01-bdc160095828,8878-HMWBV,2025-06-12,Other,2,Resolved
c89fb0cd-7c52-4022-9328-184c22f444e2,1414-YADCW,2025-04-14,Service Request,1,Open
0254dddf-bec1-4d2c-b302-592ef314c66b,1414-YADCW,2024-09-19,Network Problem,1,Resolved
86065b09-36e1-4a49-9fda-df905f610f64,2001-EWBQU,2025-02-27,Network Problem,3,Open
682c4664-0a2b-497a-860b-1d512406c145,2001-EWBQU,2025-05-16,Network Problem,10,Open
3cf32e26-81c5-40b7-abb2-251ddcb63aaa,2001-EWBQU,2025-01-14,Billing Issue,5,Open
68f00dcd-63d8-4198-af0d-0b86d2736b35,6682-QJDGB,2025-01-15,Service Request,3,Open
571109c7-cbe1-41ba-ab19-fe54d45d94ca,6682-QJDGB,2025-09-04,Network Problem,7,Open
c5425d69-8dae-47cc-aad5-67816be0ce19,6682-QJDGB,2025-05-30,Other,7,Resolved
25b0566d-ad73-4865-9d97-6a586c2168d0,0983-TATYJ,2025-01-26,Billing Issue,8,Open
7cb94adc-725c-4541-a282-10b660115a62,0983-TATYJ,2025-01-27,Service Request,3,Open
a0b1aabd-8592-412b-bdbf-fd0034efd7b0,8160-HOWOX,2025-02-09,Network Problem,6,Resolved
70a2e7c5-5dc1-4321-92b5-381c2feb20a5,5766-XQXMQ,2025-06-21,Network Problem,3,Open
a5c63df5-b10b-4322-975d-ab343ab2e79d,5766-XQXMQ,2024-10-16,Billing Issue,9,Open
f6e46808-016e-4245-985c-679a9b4ca016,5766-XQXMQ,2024-12-17,Service Request,2,Resolved
256205e2-14e8-403e-bd60-e587c63ca250,1066-JKSGK,2025-04-04,Service Request,4,Open
c648aa18-f3bd-491c-b300-7e3d01eb74ba,1066-JKSGK,2025-05-30,Billing Issue,9,Resolved
ad108636-3d48-49e0-b708-b44cc7fd6d6b,1066-JKSGK,2025-04-23,Other,4,Resolved
e2b18d42-f784-496f-9016-2897171989cb,5181-OABFK,2025-06-29,Billing Issue,7,Open
2a4898b5-d02b-4dec-b0df-200b711f959b,1699-UOTXU,2024-10-24,Network Problem,8,Resolved
25c72bc5-226e-404b-a318-6d3ffe2bddc2,1548-FEHVL,2025-01-31,Network Problem,10,Open
4e3b2d56-33cd-490e-9b9e-d113acabf9ba,9788-HNGUT,2024-12-07,Other,1,Resolved
c32bf4dc-a79e-4f32-b715-2eb442bd3ecd,5223-UZAVK,2024-09-18,Network Problem,2,Resolved
e06bdb28-0114-4722-8d47-b6810c4d27dc,7602-MVRMB,2025-07-26,Network Problem,10,Open
27080e0c-a749-4c09-b347-40dadac3ad7d,7602-MVRMB,2024-12-24,Other,2,Resolved
7224f18e-0c16-4ef0-a310-9d4d3e7dbe79,7219-TLZHO,2025-03-21,Billing Issue,8,Resolved
f40a155d-7429-47ec-acac-0ec1ddffbaae,7219-TLZHO,2025-06-27,Network Problem,7,Resolved
1e392fd2-d65c-4183-9020-982b68debf79,1452-KIOVK,2025-01-26,Service Request,1,Open
077be4a0-dd65-42bd-ad1a-0a7a36344959,6683-VLCTZ,2025-01-02,Network Problem,2,Resolved
2ca56b0a-e08d-4f72-8857-bfb6d47f450a,2696-NARTR,2024-10-26,Billing Issue,10,Resolved
